A,B,C,D
0.5616982163306907,0.7409626048433584,0.14141956161185254,0.8600906622661566
0.9490044363078034,0.12253711203841977,0.6192704325232494,0.3313926246471338
0.9897502990553624,0.32311697639392234,0.10721376483864364,0.7147754215459278
0.27375393712892926,0.466112901268267,0.9124238607334871,0.28541499673399784
0.09925207471919284,0.725864674937596,0.9890688447949162,0.7067280642186224
0.7554420069201745,0.66042040726924,0.5604027904593047,0.009155961823405168
0.5110314951976631,0.3137787217753848,0.5252875910577641,0.5680864359070961
0.11310558438811202,0.4918228634917281,0.3544020373038481,0.6441279451553558
0.2793055157834309,0.7449557583925431,0.8086199562535209,0.07447242004684063
0.5742135786392755,0.07349012133527277,0.17757749421544544,0.20143962521022174
0.2844052203295997,0.4050284318228198,0.7696152543490146,0.46346021828281203
0.383084230217721,0.3557513916883245,0.09550249243313713,0.8048385121002741
0.04056849378657157,0.32298259428477627,0.26748929148315814,0.9756006236199821
0.062141629792960784,0.9907671149264428,0.9813329780783968,0.6496813742065151
0.7353707090911583,0.7284074546388112,0.7212021281043542,0.711677348593422
0.38965372494545625,0.822084650319418,0.7542588182723903,0.9427625661561629
0.6519468188860361,0.8632466580603773,0.7252100229895999,0.7333250207145412
0.48286587802256753,0.6181055356943974,0.4846781780282786,0.5062619914030158
0.1416661506041541,0.3189703577830447,0.45114033690155386,0.8711134816137426
0.4418475218706034,0.1851721122162837,0.6614689978384232,0.4810633177304513
0.3070602752375913,0.06908760932057323,0.40203006249171347,0.7963410562693624
0.304085577489669,0.4376736784181475,0.010882139372172084,0.42340552153150035
0.021085195687359337,0.8183353773580874,0.7198025789024742,0.9247211664108751
0.9323539917225576,0.643907494253203,0.3482314641014548,0.20063470705255315
0.8463078777440728,0.8707560818904186,0.7536983750451828,0.9795175743454063
0.681189051389895,0.48794311038309335,0.19926104232949604,0.8419117286187024
0.7285199298402062,0.029713628448968632,0.7407195537838478,0.1114788551769994
0.14875229372533139,0.872994458072595,0.41398307685438607,0.6629786837683161
0.30980514393556224,0.751835996528158,0.24922474712011722,0.20395085498973298
0.6141653720385469,0.06767305464775031,0.11578237169022276,0.4942725887768932
0.8287453723643997,0.08078222830616721,0.8841956769863664,0.9991284287093074
0.21818711242046795,0.9711244620616436,0.3599944265125593,0.3546481030884142
0.47709881362570683,0.4235583511574992,0.5384869240429107,0.34246368926470583
0.8994379171976958,0.017763592795858818,0.9292307613942512,0.26627032741531076
0.651297804798738,0.8204128854085732,0.701637725879921,0.4129236335338773
0.12405731508052797,0.32485028196026655,0.17933001077900945,0.4454110644504701
0.11581698044877642,0.33172608055706854,0.4822740931212892,0.5204999409290356
0.9058566009143328,0.15095921841699045,0.22069344723622664,0.5836263371763645
0.9676332931701026,0.3967811429412089,0.07095511691592826,0.3821858070816855
0.48873074143506456,0.4508969347576559,0.9711443076137711,0.2669791405757538
0.6368440513292304,0.353387717333971,0.6091978203433183,0.9893885447955508
0.4906717160547127,0.9429848544420436,0.04537889718716759,0.3660404670823264
0.5571789069503192,0.3355069893475484,0.9610997425716175,0.9465418684622329
0.052403656886494177,0.6653249298324432,0.05673014923189457,0.2473718505411192
0.2721968348756517,0.4425123729352721,0.15736266385886888,0.09065237819222227
0.5234581001065167,0.37529071418396975,0.4835216560955202,0.8278723260398332
0.3753466360134753,0.2265615192584094,0.8637021037764053,0.8575615028940865
0.20790357535715975,0.16734715385530963,0.9532620291499415,0.5470798716100165
0.48004490609533346,0.9507657346500109,0.7895244746167291,0.47885880946086035
0.3119579655673931,0.8509296176236162,0.7787692505658027,0.5740776102016331
0.5794452838733382,0.20718855197342245,0.11383194077047043,0.615855807573841
0.22132974966427643,0.5832779853236905,0.7046697912698134,0.7782158595835278
0.04416315777860702,0.6597313091538884,0.21975574503908957,0.20347656338363762
0.14268141216766972,0.39175036352201276,0.9465103995468495,0.17259674262439118
0.9652641416142368,0.4948379270911665,0.3478068797242069,0.5396386169598466
0.4803043193981349,0.4100514910371954,0.5743143089543848,0.5692991422511173
0.8372345356575621,0.10658048562418876,0.2249054891373674,0.47664707634635606
0.5401069091163999,0.6673584554600899,0.8292521701765125,0.1414961387428959
0.018754694811050632,0.011590830566784782,0.14611051989177093,0.38877853452483646
0.5472091554248115,0.1412626198718232,0.6935006953603337,0.9888550259053926
0.4114170326534615,0.8072188658817778,0.9681096599231157,0.46287244321731824
0.5246469856792565,0.28887041041675865,0.7170616993011419,0.23485992755125462
0.6889113699508504,0.47990856121584147,0.47009154080235416,0.10818777234936605
0.783507939987879,0.7712491283017577,0.9001539003939066,0.8949025174541668
0.1388765411991506,0.09936518195657396,0.740824151130076,0.410478932802094
0.7333033433179669,0.3663371729091853,0.4012106861092597,0.9157143975788311
0.3109520972463551,0.620358821660269,0.4052113442936489,0.14341436649806205
0.7510290990883093,0.629746985901343,0.8204965116596519,0.9262487709352943
0.0777956285156799,0.024950472679234226,0.9107988444811198,0.1610422048907082
0.7804729410544776,0.5814783076262272,0.010373818393953016,0.6724608394340857
0.2265232952989541,0.9510086291889572,0.9851277290262241,0.30769410550022513
0.9494768767784056,0.974192874908972,0.9187078973490542,0.8620058271122449
0.7031013108969725,0.5352012333313306,0.6787091362800914,0.896394266890616
0.6030800577214821,0.7447587209909863,0.33775045328013154,0.4503030506632426
0.24126214010079117,0.0038510472985657795,0.7775127197247638,0.7829723110914246
0.16989170104398144,0.11890516803789741,0.1383090522483289,0.7744147149019585
0.9687458866670784,0.9173372865217,0.5498292912522471,0.23358761349499035
0.7836065655515372,0.5313011256491637,0.773067478786042,0.58846916236443
0.3103317812057842,0.6975597119175677,0.8895734147908534,0.9065412454934391
0.23036563475645755,0.42603621104655676,0.5643291048616645,0.9493826800085031
0.8690394784886291,0.15969930277716216,0.9305592444876813,0.4669921815811555
0.854609943020116,0.5633216316842996,0.20898127200917627,0.34405112224857615
0.5008788589816244,0.5907139652198714,0.22458120843096807,0.5465487155237506
0.582868428255366,0.19465148676753352,0.19629319951938784,0.5857914894250834
0.41414577453455914,0.4153075525207083,0.932085166078574,0.44504475507789765
0.49890895189398465,0.8900195479638091,0.41015167206250636,0.8520641009477664
0.9666029211385608,0.726079625454627,0.6383239259726143,0.0409842590998063
0.4784732256674086,0.32449129224777673,0.17925609934514342,0.7654420915317227
0.7742497922463838,0.48371054624843657,0.501467330756934,0.5261836953329426
0.05637034744138136,0.43693132133502155,0.3199166682063933,0.8546862089571506
0.9754821842572926,0.8600122907986317,0.12781488919325035,0.25874663945791276
0.039869186833307424,0.8342030444067745,0.9692286051425967,0.6438738335255945
0.9326149801105059,0.44972584569826113,0.14164640669602557,0.4005514619182944
0.7685624382617978,0.314921534165413,0.06425646156117248,0.21513632301273522
0.8147828695014836,0.5095816216472212,0.09527106279648112,0.6026233822533047
0.5440804381943914,0.6127135785258879,0.019277254263903587,0.8318245914778756
0.04578444051989494,0.5801795049113643,0.6688001270952326,0.8868249728493052
0.4171915935860879,0.25799193366113626,0.10431578348126713,0.33393763738598947
0.2602078025393244,0.32117621659717843,0.9925693267415886,0.788234902032395
0.460384255002537,0.09186382619065314,0.47751438376693633,0.926367053413087
0.7393168046927889,0.03974119091410422,0.6304275367425437,0.37417107342792255
0.3468696910841732,0.6314604996249646,0.8793306885373838,0.4091660708968238
0.4370350157242049,0.9575392898528927,0.7635335975146641,0.25256626036564767
0.067724616934002,0.5102789995304525,0.19826687269122012,0.6918432685325598
0.09083405920549292,0.46350623961614823,0.5403042940044703,0.5877668971672899
0.2421546114222466,0.5138176173054776,0.532117385735211,0.9542772316561138
0.26921608646718687,0.838409779733051,0.04692419098680067,0.30630631471354064
0.5729538663905082,0.47863352157546324,0.061491795785711956,0.9394266775666267
0.038998155952613245,0.9695201117305268,0.9132314785041943,0.08837844413743656
0.4022532615556509,0.9371121097381453,0.32824560126210955,0.29598748734771363
0.640316428631044,0.006292059817634366,0.3317745408759807,0.19401886667701151
0.09284588240073655,0.2016976725854659,0.9830645129643952,0.4205088090032888
0.9394408870820596,0.49220840335956684,0.2485481217457458,0.5617634765735168
0.4062852065853392,0.4613222257796523,0.6563987999982003,0.9159518500772753
0.38061183181026736,0.16965717086221888,0.06620144482104595,0.3221033478016724
0.5580338339450477,0.99547555393964,0.41849469175806775,0.6407506294836289
0.6945568288496593,0.8319195666131254,0.3010578823721496,0.7429670995956456
0.9620455499855798,0.26050962830686963,0.6370837275894129,0.1724540477501817
0.45438537943141744,0.674985855318373,0.3071453914958433,0.580423114449752
0.11014094768964677,0.5854378593914757,0.5380977894371008,0.19650284253627537
0.4492657613497174,0.6379930256265789,0.8653978923563076,0.17045043585905062
0.08096491904689129,0.959595218656848,0.7959490725569366,0.26855129349356766
0.12188059951149388,0.7971813948319088,0.02043027256342489,0.8471580585968199
0.539487584903472,0.21120563773796064,0.4971358655544268,0.8039341242432987
0.11088049616658813,0.38917571273861795,0.4933497708945037,0.4375434909745958
0.8384243491795562,0.981928126207285,0.2737880173950993,0.45315666289518575
0.9095657776591508,0.3628497947188367,0.9344329131564069,0.051327812092094804
0.2849792896848118,0.43988907042908243,0.44874736259277814,0.3830564730296301
0.6369644140397884,0.7663061470746417,0.0743795635867639,0.8592994380767424
0.8618635039411451,0.26736306826057066,0.574587826615786,0.2438656920670751
0.37541118188281497,0.9249373840745406,0.51679894267672,0.7557408696100523
0.4152195815814589,0.2157246608517157,0.0006022843725718152,0.06852012278150743
0.676525815641312,0.8009625408918454,0.5472202272970785,0.0709115563890067
0.5159243695225749,0.6351606309244023,0.7715786003799386,0.4187075336916999
0.23060323318910037,0.8457178092540697,0.36827207223446423,0.27366902180386243
0.30051584046129565,0.5965186818324854,0.3781428935318799,0.13345678247549342
0.5427128555449078,0.21932813580318122,0.5096642200860197,0.7205926026108773
0.4234021289234453,0.9196404320732819,0.4279805257671293,0.5389907638548491
0.8242491992056298,0.6827311885023299,0.8519670492380361,0.15323116031890494
0.7938710361361886,0.1957235396571111,0.7015760297696263,0.3539463833497878
0.4231599218693529,0.8598065077309094,0.8107527210247069,0.14009320603383058
0.12144060584490768,0.5200212904369597,0.44833851618816944,0.2032980890626559
0.3720683286718556,0.8007639334290405,0.6284293385573818,0.2505093130883429
0.6972976289514696,0.6176859715679592,0.9556610822796057,0.7892422041707509
0.8730420613720825,0.3031369631161578,0.8522744693385454,0.14883756497516687
0.9176421978963525,0.20188996368565726,0.0753531042561495,0.024334082882314423
0.25070196714068504,0.6656433425242726,0.33492923347372894,0.12457526344063119
0.8665873897812625,0.3500119199045899,0.2576452031233136,0.9411610717582602
0.9341417817316008,0.2962537843594253,0.96964609722592,0.29200982976089807
0.5683922563667452,0.40231692562282606,0.8203531224009089,0.8200772889577259
0.3288512332257838,0.005340874951140107,0.057869257550051345,0.9861341361361137
0.3628275474455942,0.6382986113639038,0.6671953427852894,0.564638392531147
0.9370403498614973,0.314919802901936,0.482326738934849,0.658197192209123
0.20441545757488666,0.678912081810894,0.2270423175630465,0.19213816087172852
0.6211698571969666,0.22742604119158683,0.2180852981378948,0.8532335625833873
0.7444787670942271,0.3845034908990943,0.7642400490951974,0.9589296600321807
0.5886138285788389,0.15198271047201217,0.6330340338910901,0.7422435443774745
0.08902573647689038,0.8171678542605676,0.7891032573510316,0.4382104234212244
0.14213153741602613,0.4389477965954247,0.8035782688096376,0.15601902529969525
0.668698655649833,0.4338345738620385,0.7168946611500038,0.39438245643405523
0.34138439990364366,0.8462592428597836,0.31193622705965796,0.4720807140670539
0.33899145883659465,0.6524578709888785,0.41019281854738343,0.8302264345178039
0.18345531042593022,0.15559735730031854,0.058216874905619775,0.947430599925181
0.16134244988971902,0.30807495517382066,0.40378982094254556,0.29316654000172837
0.45963477601678615,0.4819893536151745,0.8536269641214345,0.6539624278480598
0.20442930967587147,0.8770760916950185,0.19746811176039425,0.7665286659704448
0.44682092156578157,0.7276992002915421,0.7795973809155062,0.03827965990002924
0.7612277666674346,0.616356554049582,0.5665429180067824,0.8287990295023936
0.4887622311289699,0.6557271437020568,0.0995188064078022,0.43482523083783653
0.7463639116622317,0.10983160004308623,0.6691616970255764,0.9882924679867853
0.7877326107943112,0.9562119797614534,0.3035799375692453,0.7810769792485741
0.7248892842258734,0.971924873246339,0.5074630802454803,0.4405485065419731
0.3821111075551078,0.6224338560890047,0.9698800773050561,0.2643936041841386
0.32741489769537035,0.4966573968637972,0.8414502787413333,0.6561781981581468
0.114943488244865,0.40993204956258145,0.5025979491181259,0.9570873922484728
0.9685385932241172,0.14365673474053386,0.6259671106247987,0.5653236275189283
0.6778168295606154,0.43432665325753983,0.6646457261282762,0.2740848329841259
0.4080725740966391,0.4067490232799148,0.18909048221809555,0.7049427439638869
0.8124079754785895,0.765991048241575,0.8277550071555928,0.1806662294328688
0.4561396100911076,0.29007142167414524,0.4868899098486901,0.9299620524052223
0.7844269349695785,0.4933507437684739,0.6586300203609243,0.30276638567642944
0.7612249180611572,0.14100330893743362,0.47643751335421103,0.8278216902345158
0.8446326551261367,0.015358520735561987,0.7247711010385907,0.9935134220047036
0.9989255876491644,0.16712240900789554,0.6129435408348648,0.4497500398446215
0.777545637114583,0.565555654557207,0.8621052782621756,0.07092489864908846
0.8381829015203692,0.06736843557771377,0.6510244194416502,0.08057098935471951
0.3374073969356812,0.8858100085096695,0.9268364613736311,0.014071434811457229
0.30256997671976604,0.7038793750372934,0.27631332033553546,0.9615835134583418
0.9246535903682069,0.33410516381707944,0.7992806648663174,0.17157961489489204
0.7015905750737496,0.9418918955127344,0.49986470892946,0.5044679890445218
0.7626674714232781,0.17291074507914284,0.8105346064329477,0.9252052855296112
0.6100183377046521,0.6935743403048432,0.8299111134708657,0.05069774980296726
0.21104814037028385,0.4476662871190128,0.7967055377581692,0.7665204788048314
0.8046736224787818,0.8853520142503406,0.7913064600245875,0.10496951125043297
0.28357716301462554,0.4401273685851633,0.8508553379039904,0.3626698791463071
0.6722299929723989,0.9557404762604291,0.9550602878787847,0.9637983213797496
0.9283398714030876,0.992472391991544,0.866202904254928,0.5971645536978836
0.14430122772315712,0.5710400732330668,0.996914653643874,0.038300586203669384
0.5781545474905545,0.0426542840159021,0.10530264517422738,0.38106696122157346
0.37991804032290866,0.5948634018560295,0.9086849004930622,0.3045797853493132
0.2212803304117057,0.19103380166270134,0.36972082785741067,0.0847770407200531
0.7766795087588618,0.7193379791614251,0.5631930668674089,0.8251385399733795
0.17052504455575068,0.4627869407688917,0.19817032312379645,0.49493492203212575
0.31703128856077023,0.950230049215969,0.9449025748447423,0.28167141639946613
0.7204934485145149,0.7945781078610448,0.08098966744169112,0.2301174408653528
0.8964517303628875,0.4019136631621767,0.9114768049646387,0.2852336647313709
0.24347107890282027,0.37427271681149255,0.8087731483396118,0.6851908218956908
0.9772950153537988,0.1033504849849406,0.5987525878771081,0.13261638625534078
0.6644885603140743,0.04901527939997041,0.776755847382002,0.30017023940507326
0.6756650193695604,0.9085839211179803,0.08823268424372421,0.1485332544346769
0.3692092105644449,0.11390133124130442,0.3566506220990804,0.7707530556032405
0.5774822999521091,0.8864194911777853,0.8955584734788505,0.4336718920473476
0.6068699177542101,0.41485896399780564,0.10258757608313496,0.06451111628950634
0.6422796332581754,0.33031637317054174,0.8632981990450432,0.9168962225154496
0.8566742719011226,0.7904900351238716,0.830573398962341,0.9975984510140932
0.12107123031024569,0.6308073199559809,0.7230184938020553,0.3640757458153836
0.04494341548469649,0.9672302010092089,0.8860929831305282,0.7559927828583194
0.03710830767296924,0.23002852189370548,0.4916022873542779,0.006079325560129689
0.9495804715349448,0.3238027646921319,0.8165904117859161,0.46515388278529535
0.46033688816753726,0.9178737376946453,0.5952759335308084,0.5692251702549167
0.8054387911141107,0.30047400669486024,0.11923251832179971,0.8274934898544859
0.49863062009312986,0.2644634772299671,0.42899004682312003,0.41174728006045835
0.3108812955552467,0.2633718379234229,0.7055607555690692,0.6485819105040074
0.8291815519763022,0.7643255420944629,0.5226763231022252,0.03639622620501903
0.1721237175848992,0.8816635052341836,0.08067387529987713,0.26699911050355585
0.6532986188143938,0.9935206854414982,0.14119917510615976,0.09773023406642134
0.44423604857896615,0.8985364884796294,0.16990412986290515,0.5376970148413525
0.6499321420336588,0.7203728484334498,0.9017396998183488,0.3589431721427333
0.9045026958181159,0.716742409436626,0.3789613455670573,0.6038356290063307
0.9194597178259402,0.5636318916044255,0.21964765570104117,0.7306001117144555
0.6417692657040023,0.5982874661054045,0.3496299475625111,0.16363502318375955
0.14978748548378384,0.772345938232043,0.4486903868028186,0.9072975158367581
0.12771031024521828,0.434341533624908,0.5956808028436259,0.22317147530755554
0.8558218496407892,0.30939030387714783,0.30265911799316614,0.8388943191757744
0.28713132250829043,0.12134458885972943,0.5575713634280055,0.622098334836959
0.06008272826756178,0.3348586753720647,0.5696954619782518,0.6764377528709016
0.6577121183549648,0.5328097642967542,0.2981488515385158,0.9566212712633019
0.6435735066454833,0.8841530567700242,0.205288069594597,0.6469973947673194
0.343697145840426,0.35229022262357157,0.6100098650991977,0.10836947536550223
0.2804520080931172,0.6249820325498391,0.96529200061862,0.8788557411267689
0.11164199267799457,0.3990995557082384,0.40488243773093835,0.9870199629224674
0.2220092648511116,0.6591363286409778,0.8734527686923994,0.22121041160236932
0.5138392312870288,0.7961784089396585,0.885287184612362,0.26987755284833337
0.011167891830165755,0.164928234649116,0.7098231761670725,0.08491883664681277
0.8836170793140614,0.146597501026407,0.4556331864707446,0.04448146259038244
0.0960107029445606,0.2252163087580773,0.6303793059872472,0.4000916835041455
0.3059624560465789,0.4027019425461259,0.36600300877039216,0.8718392122162307
0.6443341895889491,0.8533819980842285,0.019100648005357934,0.8057291898666468
0.7650851097822062,0.4691127972141613,0.6223093816235095,0.7015928543013206
0.0018309434412213665,0.14774025306021754,0.5291007804941787,0.9447793200675871
0.8941799760203246,0.47893159053827394,0.6277539065919844,0.14672358539402441
0.7386502142866342,0.5698157474935707,0.7376952191004802,0.034848834309884946
0.8962211143414577,0.31883103352580167,0.9402241971545071,0.04445192781358098
0.8317776873322976,0.14437874464358402,0.5723571850689277,0.5416343719682248
0.93883194059918,0.7094110080448813,0.13982289423028293,0.8799474841444096
0.6334671157109784,0.6648460150916711,0.9509831509269366,0.5051967901741796
0.26552909423865745,0.08255870734231074,0.58884310803544,0.3260372731677271
0.3996883021779314,0.9672835700002307,0.09621388086289362,0.7756637062076676
0.23306928879014543,0.8347088060992558,0.25495437481454397,0.17325172179157544
0.10687575359031598,0.3970946834333082,0.09123439789314924,0.16246360933988546
0.8510385266863391,0.8446369590542085,0.8680708773797942,0.6088177825953477
0.25949510215733307,0.07229910694419661,0.462217235230981,0.004373048814588998
0.6543352301299051,0.7571183120824498,0.5752443156280713,0.4010991161890377
0.27986148622232365,0.10438608173169817,0.5353598878500061,0.405660444760347
0.28835981881833594,0.8869602872264223,0.16753840353121618,0.19282113887965469
0.6724129409269856,0.9879136571787688,0.3331954756222163,0.3727603540273958
0.6939186371927563,0.5446391042314104,0.32880191506718204,0.173272393717945
0.7569775473560008,0.30309528682313513,0.867184588628224,0.03324220083846319
0.13890533354867118,0.6205565277246055,0.612893673068767,0.8791119313740692
0.7570559003664478,0.5999837859148924,0.6901597310094632,0.07766286107592724
0.6944034044463132,0.023331861515420105,0.6142469668281562,0.23334249725720313
0.2385269646339896,0.8588176428767009,0.8320068657803252,0.810255943875987
0.13477627124108005,0.17338242271628723,0.6069822550045967,0.23625845902595544
0.3498505177434672,0.22352122460002033,0.07432901902409195,0.5745490250675779
0.5235063771029823,0.5544320787080143,0.744002625469493,0.07773270122029796
0.17803642234574057,0.2520262033431464,0.23218992379909908,0.5236507435121605
0.6366195457250943,0.1456932794813054,0.8408326933148369,0.04562840373638977
0.1484463340773845,0.1622169932226485,0.3818402902904017,0.4062352385057071
0.2921695461990592,0.23547568592607016,0.9352073276033932,0.6841102785066681
0.6985761160063788,0.060640276337650345,0.8339293325761978,0.8725017855746762
0.43669617615378986,0.20926950512497688,0.1385390500956748,0.6774109344688344
0.9211368397280636,0.008691038726963973,0.054887571752327724,0.18409380206550796
0.6353603828620215,0.7905768594091289,0.6218846217878217,0.037760567058405026
0.08214191815636152,0.5575050736465391,0.7062742519673411,0.43830396636668445
0.02685455516598312,0.2142968585259163,0.39211315548762415,0.32242901926751477
0.6142728063348755,0.6036997734372509,0.38526868094228983,0.9792572578455037
0.0820865943732848,0.9925614302411364,0.9423146994251036,0.8651784570803395
0.7456436752592237,0.4220735919196644,0.24086796512049669,0.4969068575685268
0.4924002586293368,0.09159416731216607,0.4192532776278971,0.43099078484629905
0.055449026807043555,0.292366866034396,0.5361738587502916,0.20778448191643106
0.4239697723480399,0.2911712146100057,0.6879251506769991,0.30722419963778247
0.41489455796379693,0.13637621790784749,0.7366308912201769,0.3390502368024997
0.8180318570390963,0.23108587070678965,0.0996506548957975,0.48365474081582327
0.5801791868468933,0.8589337022676462,0.3289101197046156,0.46712115240916563
0.9755384884307745,0.8154578417379194,0.035726654091836396,0.8366157750234158
0.9720662502554043,0.6341635972201484,0.9286261789190859,0.4514844268330076
0.21450357787300733,0.7335343637312667,0.13404433985341235,0.28872107506729916
0.0070991228594602385,0.4503117465217902,0.6205231562104112,0.593488193633456
0.2541244145833018,0.9212080449192095,0.7906160413313841,0.908240396817712
0.31769470694200797,0.01562234295504139,0.12352223925863925,0.4087588426013139
0.06052479694060009,0.7658877452025363,0.6878038325120253,0.1315967358269149
0.34651291772625203,0.45179191906060334,0.5410327439498772,0.03236478601593473
0.1453286944814539,0.9992938202590141,0.3553086800611026,0.1265035028734427
0.5333765312170485,0.6225597934078825,0.5672556159397779,0.5756381971154246
0.4089306009068304,0.15967775916520432,0.7394237956310896,0.07621892932845376
0.5498610443792674,0.057226383414458626,0.11661236174447764,0.47783777699528496
0.4584763851354344,0.16762490356854454,0.38989490100122237,0.004490288717731605
0.19705683593135825,0.11220753081703749,0.8277203905818695,0.6368930024897429
0.06708615310226385,0.6799011037894775,0.6250963382311142,0.2326710978024602
0.5998101740349991,0.8534789039249504,0.22863155467303065,0.846540042127981
0.99588570373394,0.7230741266261224,0.37194382706074736,0.35781021302264016
0.5225609529815989,0.7378243167538944,0.012987129428837285,0.5347776982019434
0.6940969822938343,0.11358161240347908,0.5599921818788973,0.8696647924636022
0.4541244082180723,0.06615500754387482,0.18245362110290808,0.4520973420408325
0.5869256537953745,0.922307988456334,0.4202464774656468,0.10976180643186306
0.412889872965987,0.08791548496835822,0.33570324891293346,0.7195539700128354
0.7425193721009943,0.23376983433246978,0.7968159502269139,0.019551599324672986
0.6344333538349265,0.276309931963047,0.487448631906648,0.19044265344542
0.018097569124806645,0.44926244512356794,0.4529676614487105,0.9449532503919941
0.4668594712055383,0.9579138835796231,0.8994231063750152,0.30036114912430123
0.5319669278773445,0.2846655777416922,0.3323077557794134,0.12765517750810673
0.685870608736204,0.9803926481420535,0.3578879187621674,0.1861776101253637
0.7704444509732359,0.8768482980729206,0.9578711606291552,0.08668148831160227
0.7944729968840154,0.0019805288278580413,0.25231142383160476,0.49137119390907746
0.9018482953141836,0.20554126501168324,0.7520979078476967,0.10301200657129994
0.8310860566904654,0.8294638397128589,0.304961832372437,0.8945671262861956
0.5354068456525316,0.7058520947797442,0.5677693757342097,0.13096706753682397
0.78306903623406,0.6920454697806622,0.5869423785530318,0.9339261853101757
0.8821856351311727,0.3744204183259324,0.9400847500483914,0.2519452433856305
0.7462280535274429,0.2940567042603236,0.6722264463901435,0.30732461368951447
0.35565826894911545,0.21873195435239845,0.6913572645905134,0.2729554112394914
0.3190384298139861,0.10891961362039482,0.024054851230919216,0.7226305945192051
0.24261947330809386,0.25139481600055835,0.09994854523851993,0.9570669328218666
0.9327208324624161,0.18490069727036673,0.5787817859472839,0.301644931769088
0.9869017495644296,0.8104946722686084,0.43334500822486266,0.04510240936105869
0.13608256065808566,0.13609097366542922,0.7515048523241207,0.0983168957352547
0.22183935872111482,0.934845881305098,0.20680799787578275,0.4331989470724906
0.08773864441623458,0.2400954027529073,0.12753785763039516,0.9023532452710786
0.50991249367948,0.4822576967511222,0.3732637292515135,0.7835991959522562
0.15061290489725498,0.4735151703097654,0.1758178174486006,0.02253963997165087
0.8579959232239646,0.3621002026514746,0.7896017238316035,0.7443884751648915
0.4152788160694606,0.5632780284588527,0.5146404497950956,0.5388970426839244
0.9156473192042953,0.5893663931205758,0.6000989323246191,0.6838504794497952
0.8295839335860352,0.5469723414182095,0.7274852511236317,0.8604870538969459
0.23294899250961865,0.916805461917457,0.06724985069396616,0.7535021912694656
0.3524062732732225,0.4740560397253143,0.35374688432108015,0.5091723170056971
0.3683769963926783,0.9154014211984633,0.9896610180194203,0.5110133954884049
0.6915104811128255,0.4623705836345283,0.19765020332419114,0.6726306407347916
0.10639737594822352,0.7952441987447325,0.9080049751155093,0.8918670636108277
0.12292594145142366,0.18985560861701067,0.40172235674104695,0.6968923694456709
0.08977073661714607,0.6157404417727402,0.35481329714288723,0.9452155797630996
0.7802585076360995,0.042086981471650686,0.6056808130294005,0.33648705657711353
0.5307556488521726,0.7973625306396623,0.5432826893862771,0.11166409064023675
0.15014273916615517,0.9669126739727952,0.566427802015803,0.7569224525365854
0.5058846661820848,0.08464276962472495,0.7162766699542972,0.5062063076692003
0.13121032447005498,0.8599248325662302,0.586741284028349,0.27143325649814987
0.6834634049549294,0.6420887731500835,0.4724538002984324,0.099199823818088
0.8092799069391582,0.0395689863129316,0.2851761702820288,0.8372673361197249
0.3633656913371529,0.25675271126182053,0.6727969679114392,0.025560006817504255
0.5247296161139923,0.6894440018398855,0.9593259664299397,0.6691781795931682
0.6788498017101194,0.8860953964335739,0.4832228318502635,0.806560740900047
0.2625582264848534,0.6750087940675686,0.966424464120523,0.2160152004905519
0.40292832809714285,0.9963758960340355,0.49626034480291537,0.974674464248702
0.4561761497697998,0.4989943292974127,0.26262878445663096,0.9612199875192889
0.31478109029116974,0.5786936901723666,0.6227778672901735,0.3319834373329542
0.4476225243089059,0.9696615745252466,0.03590767755214097,0.9141562149237096
0.45474792433086153,0.30811569278085904,0.3036242072839379,0.25510454784606973
0.5417078554641349,0.12429769266728163,0.9006275242392936,0.016469635597313403
0.4133930783552824,0.5497480868163477,0.35756483164037156,0.7544645864574966
0.918645801050072,0.527492468673606,0.6264938141949591,0.4905948046194947
0.10382975777255199,0.20410556328660256,0.2001529339194028,0.21004857055601756
0.5477240414587485,0.46346070815733986,0.7906109337767259,0.6596245188647756
0.44095495429788734,0.6605092561367469,0.33483214077267454,0.5263981933481039
0.8591478215559356,0.7513314391344533,0.7338973189535553,0.3996150398105832
0.14197718017043193,0.6812970817340189,0.5285873396360725,0.5083011323644335
0.14168217384197335,0.6316363470576816,0.9834898451374479,0.4808690967937217
0.575800031179036,0.4423280852552307,0.1268522157511196,0.23978899754940775
0.5351496878262376,0.3898424046432044,0.12573096519002502,0.07944720924148652
0.29879145408679686,0.8942192553646624,0.8152370584193831,0.4771606943677096
0.9574066469111363,0.6004138658867323,0.10828457011262038,0.701295082949516
0.6758538268569705,0.2253299433817112,0.9278149166145346,0.3489438663599329
0.2743735886898485,0.10313094460595496,0.11340056511467356,0.061147828994840836
0.3665775835242121,0.9582888814695668,0.8396334244882018,0.5183007310646964
0.7023778122358494,0.6195805634747861,0.5873925143361575,0.19762575828131346
0.7062420821608459,0.1844580435423534,0.4877223951630687,0.978019246499212
0.2343497087400913,0.28472351209203106,0.04524358687708385,0.23865643054448726
0.021921604718344923,0.9788107824777093,0.1782208633856136,0.7266848368593558
0.8820350975231804,0.38692957570963493,0.9237166261481872,0.9195661740333084
0.9176639556800482,0.4663073668976858,0.2730841881098799,0.6568291014438546
0.8247872601144145,0.5516176667088232,0.19716456422318052,0.1888268367546403
0.18926325291419432,0.19285971830306714,0.1517519407724588,0.2062254322069742
